Latitude,Longitude
37.38506,-122.01764
37.38253,-122.02925
37.38256,-122.03155
37.37712688,-122.01797785
37.38588763,-122.02204093
37.38256,-122.03155
37.38772904,-122.02542331
37.38696,-122.0298
37.38368,-122.02522
37.38224,-122.01978
37.38210189,-122.02787093
37.38696,-122.0298
37.38696,-122.0298
37.38696,-122.0298
37.38113822,-122.02352527
37.38253,-122.02925
37.38237677,-122.0271704
37.38419,-122.02004
37.38390224,-122.01814306
37.3774,-122.01504
37.38696,-122.0298
37.3774,-122.01504
37.38019,-122.0286
37.38544,-122.01977
37.38039952,-122.03097571
37.38126584,-122.02352394
37.38433,-122.02067
37.38151198,-122.0224373
37.37951,-122.02682
37.38321,-122.03122
37.37950093,-122.02820754
37.38046289,-122.03219287
37.38264788,-122.01884787
37.37832215,-122.01864676
37.38529,-122.01923
37.38095617,-122.02853175
37.38253,-122.02925
37.38460286,-122.02136362
37.38669668,-122.02571434
37.38321,-122.03122
37.3801,-122.03226
37.38321,-122.03122
37.38263844,-122.02114315
37.38253,-122.02925
37.37584,-122.01448
37.38266,-122.02073
37.38415,-122.02507
37.37991809,-122.03173712
37.38253,-122.02925
37.38326224,-122.02348518
37.38415145,-122.02188334
37.38696,-122.0298
37.38488001,-122.02535716
37.38253,-122.02925
37.38646936,-122.02410879
37.38256,-122.03155
37.38256,-122.03155
37.38527,-122.02103
37.38696,-122.0298
37.3846,-122.02058
37.38550992,-122.01860713
37.38136857,-122.02458646
37.38506,-122.01764
37.38546495,-122.01857501
37.37848676,-122.01909252
37.38321,-122.03122
37.38615524,-122.02591052
37.38208,-122.03092
37.38529,-122.01923
37.38010143,-122.03151431
37.38696,-122.0298
37.38217,-122.03631
37.37890844,-122.03009071
37.38544,-122.01977
37.38168309,-122.02334825
37.38294427,-122.02064
37.38696,-122.0298
37.3825807,-122.01890929
37.38574857,-122.02760855
37.38059915,-122.02241833
37.38253,-122.02925
37.38081,-122.03068
37.3801,-122.03226
37.38266,-122.02073
37.38253,-122.02925
37.38696,-122.0298
37.38474,-122.01823
37.38346576,-122.03301046
37.38112,-122.03148
37.38117,-122.02897
37.3849,-122.03089
37.38015498,-122.03048026
37.38550474,-122.02275088
37.38696,-122.0298
37.38696,-122.0298
37.38696,-122.0298
37.38263284,-122.027739
37.38253,-122.02925
37.3836143,-122.02273001
37.38220818,-122.02382959
37.38208,-122.03092
37.38529,-122.01923
37.38666143,-122.0277443
37.38696,-122.0298
37.38518,-122.03038
37.38039713,-122.02947045
37.38767237,-122.02827811
37.38652999,-122.02778859
37.38253,-122.02925
37.38606243,-122.02228294
37.38696,-122.0298
37.37812715,-122.01764426
37.38256,-122.03155
37.38486,-122.03071
37.38374759,-122.01798763
37.38698535,-122.02721223
37.38321,-122.03122
37.3797,-122.03285
37.38696,-122.0298
37.38132,-122.0306
37.38086082,-122.02416691
37.38374595,-122.02324498
37.3849,-122.0311
37.38253,-122.02925
37.37929,-122.02729
37.37584,-122.01448
37.38253,-122.02925
37.38518,-122.03038
37.38518,-122.03038
37.38435,-122.019
37.38738761,-122.0283643
37.38696,-122.0298
37.38535706,-122.02090066
37.38240929,-122.01956718
37.38304261,-122.0210994
37.38127952,-122.02277553
37.38256,-122.03155
37.38344897,-122.03589499
37.38056,-122.03031
37.37798,-122.01891
37.38321,-122.03122
37.38794905,-122.02689616
37.38407,-122.02472
37.38321,-122.03122
37.38131862,-122.01902619
37.37674309,-122.01724858
37.38255088,-122.02142164
37.37854358,-122.01662074
37.38347909,-122.03274967
37.38416,-122.01793
37.38464714,-122.02797474
37.38244988,-122.03227919
37.38725465,-122.02712532
37.38253,-122.02925
37.38696,-122.0298
37.38019,-122.0286
37.38529,-122.01923
37.38544,-122.01977
37.38253,-122.02925
37.38321,-122.03122
37.38252904,-122.02714479
37.38696,-122.0298
37.386769,-122.02490648
37.37926001,-122.03112388
37.387625,-122.02741502
37.38668404,-122.02477296
37.37816524,-122.01676049
37.38153753,-122.01928698
37.38544,-122.01977
37.38529,-122.01923
37.3774,-122.01504
37.38696,-122.0298
37.38696,-122.0298
37.38696,-122.0298
37.38696,-122.0298
37.38474,-122.01823
37.38537,-122.02033
37.38696,-122.0298
37.38019,-122.0286
37.38457,-122.02005
37.38518,-122.03038
37.38343858,-122.01863214
37.38253,-122.02925
37.38131501,-122.03690079
37.38253,-122.02925
37.38012212,-122.03101818
37.38544,-122.01977
37.38696,-122.0298
37.38696,-122.0298
37.37994641,-122.02886456
37.38027068,-122.02665109
37.38256,-122.03155
37.38697817,-122.02392696
37.38591856,-122.02842069
37.38425,-122.02031
37.38436142,-122.02596356
37.38473285,-122.02859357
37.38529,-122.01923
37.38593919,-122.02425711
37.37889558,-122.02979149
37.38321,-122.03122
37.37871819,-122.01887213
37.38169,-122.03238
37.38321,-122.03122
37.3860381,-122.02189004
37.38081,-122.03068
37.38112,-122.03264
37.37969,-122.0282
37.38696,-122.0298
37.3853,-122.02268
37.38529,-122.01923
37.38696,-122.0298
37.38253,-122.02925
37.38256,-122.03155
37.38169,-122.03238
37.38501357,-122.02105873
37.38172093,-122.02802425
37.38669415,-122.02467141
37.38696,-122.0298
37.38317,-122.03249
37.38704346,-122.02678535
37.38708071,-122.02760858
37.38409,-122.01956
37.38253,-122.02925
37.38068915,-122.02861699
37.38033,-122.02921
37.38696,-122.0298
37.38321,-122.03122
37.38468458,-122.03097391
37.38425,-122.01853
37.38253,-122.02925
37.38696,-122.0298
37.38253,-122.02925
37.38218138,-122.03186137
37.38696,-122.0298
37.38253,-122.02925
37.38321,-122.03122
37.38426,-122.02559
37.38506,-122.01764
37.38508808,-122.02282282
37.38449,-122.02589
37.38509,-122.02041
37.37909714,-122.03075219
37.3817723,-122.03010436
37.38518,-122.03038
37.38518,-122.03038
37.37952426,-122.03168428
37.37879,-122.02888
37.38518,-122.03038
37.38373,-122.02384
37.38027286,-122.03040527
37.3813932,-122.02410945
37.38180143,-122.02278857
37.38103,-122.02476
37.38408715,-122.02817354
37.38252323,-122.01997239
37.38256,-122.03155
37.38256,-122.03155
37.38184761,-122.02737954
37.379689,-122.03251905
37.38518,-122.03038
37.38233,-122.01854
37.38487952,-122.02109873
37.38253,-122.02925
37.38141571,-122.02812234
37.38600273,-122.0266304
37.38466,-122.03156
37.38321,-122.03122
37.38408462,-122.02202269
37.38696,-122.0298
37.38554,-122.02104696
37.38711227,-122.02714558
37.38696,-122.0298
37.38321,-122.03122
37.38529,-122.01923
37.38253,-122.02925
37.38370524,-122.01961434
37.3847819,-122.02795282
37.38527391,-122.02158223
37.38256,-122.03155
37.38541283,-122.0215113
37.38253,-122.02925
37.38650573,-122.02214652
37.38103,-122.02476
37.38456,-122.03159
37.38447,-122.02497
37.38321,-122.03122
37.3842,-122.01827
37.38457,-122.02005
37.38253,-122.02925
37.38096841,-122.02240255
37.37488,-122.01444
37.38431,-122.01878
37.38256,-122.03155
37.38506,-122.01764
37.38214793,-122.02341265
37.38019,-122.0286
37.37768356,-122.01740714
37.38208,-122.03092
37.38583141,-122.02084501
37.385,-122.03066
37.38104,-122.02411
37.38529,-122.01923
37.38163193,-122.02325961
37.37901011,-122.02970092
37.38696,-122.0298
37.38609283,-122.02023564
37.38256,-122.03155
37.38548572,-122.02216748
37.38284764,-122.02286093
37.38127133,-122.02794813
37.38056,-122.02923
37.37687498,-122.01671784
37.38612692,-122.02526049
37.38253,-122.02925
37.38253,-122.02925
37.3842,-122.01827
37.38143,-122.03431
37.37831142,-122.01702857
37.38463569,-122.027116
37.37805213,-122.01681073
37.37929,-122.02729
37.37929,-122.02729
37.37924237,-122.03179811
37.38518,-122.03038
37.37892,-122.02853
37.38471,-122.03154
37.37998813,-122.0320614
37.37901,-122.02881
37.37969,-122.0282
37.38696,-122.0298
37.38132,-122.0306
37.38585001,-122.02887144
37.38481,-122.0315
37.38049,-122.02782
37.3846,-122.02058
37.37969,-122.0282
37.38518,-122.03038
37.38253,-122.02925
37.38529,-122.01923
37.38518,-122.03038
37.38253,-122.02925
37.38696,-122.0298
37.37928711,-122.01831215
37.38657035,-122.02417943
37.38696,-122.0298
37.38696,-122.0298
37.38253668,-122.02925916
37.38664,-122.02692
37.38696,-122.0298
37.38444,-122.03103
37.38518,-122.03038
37.38163,-122.03203
37.38545192,-122.02612053
37.38425,-122.01853
37.38321,-122.03122
37.3802,-122.03268
37.38816,-122.0298
37.37929,-122.02729
37.38518,-122.03038
37.38696,-122.0298
37.38696,-122.0298
37.38425,-122.01853
37.37806841,-122.02777665
37.38122429,-122.02465074
37.38495189,-122.02874093
37.38256,-122.03155
37.38696,-122.0298
37.38253,-122.02925
37.38514331,-122.02332475
37.38253,-122.02925
37.38824,-122.02777
37.38390849,-122.0226329
37.38529,-122.01923
37.38696,-122.0298
37.38696,-122.0298
37.38696,-122.0298
37.38312785,-122.0183722
37.38456191,-122.02759525
37.38696,-122.0298
37.38696,-122.0298
37.38696,-122.0298
37.38106,-122.02843
37.38341931,-122.01846938
37.38235714,-122.02528929
37.38142915,-122.0227849
37.38496,-122.01894
37.38451,-122.03161
37.38189179,-122.03420264
37.38816,-122.0298
37.38097589,-122.02818524
37.38368857,-122.02154644
37.38854291,-122.02836997
37.38580284,-122.02147064
37.38544,-122.01977
37.3876,-122.0266
37.38496,-122.01894
37.37584,-122.01448
37.38445,-122.01944
37.38604715,-122.01999436
37.38342787,-122.02040076
37.38277465,-122.0224995
37.38253,-122.02925
37.38321,-122.03122
37.38675044,-122.02811937
37.38652,-122.0218
37.38152,-122.03152
37.38253,-122.02925
37.38477,-122.02052
37.38804074,-122.02643713
37.38286442,-122.02107445
37.38425,-122.02031
37.38213,-122.01894
37.38405,-122.01934
37.38441,-122.02133
37.38253,-122.02925
37.38253,-122.02925
37.38253,-122.02925
37.38518,-122.03038
37.38441,-122.02133
37.38518,-122.03038
37.38120916,-122.01885392
37.38056,-122.02923
37.38159356,-122.02507351
37.37989082,-122.03055371
37.38149,-122.02854
37.37861176,-122.01835572
37.37829858,-122.01670336
37.38593941,-122.02097764
37.38101618,-122.02275679
37.38301502,-122.02046937
37.38321,-122.03122
37.38208025,-122.03199471
37.38544,-122.01977
37.38381381,-122.0207591
37.38696,-122.0298
37.38321,-122.03122
37.38253,-122.02925
37.38696,-122.0298
37.38256,-122.03155
37.38696,-122.0298
37.38696286,-122.02850858
37.37982997,-122.02890706
37.38433,-122.02067
37.38696,-122.0298
37.38527,-122.02103
37.38392666,-122.0220841
37.38696,-122.0298
37.38422334,-122.02654481
37.38544,-122.01977
37.38534,-122.02569
37.38253,-122.02925
37.38223619,-122.02779428
37.38816,-122.0298
37.38696,-122.0298
37.37991849,-122.01939553
37.38163,-122.03203
37.38529,-122.01923
37.38518,-122.03038
37.38346237,-122.0249457
37.37909145,-122.01908428
37.38321,-122.03122
37.38517,-122.02492
37.38103,-122.02476
37.38457,-122.02005
37.38696,-122.0298
37.3801,-122.03226
37.37749715,-122.01650997
37.37779142,-122.01638
37.38253,-122.02925
37.38253,-122.02925
37.38428416,-122.0241032
37.37955236,-122.03181668
37.37870952,-122.01610986
37.37929,-122.02729
37.38527,-122.02103
37.38445,-122.01944
37.38537,-122.02033
37.38696,-122.0298
37.38696,-122.0298
37.38473,-122.02544
37.38696,-122.0298
37.38253,-122.02925
37.38256,-122.03155
37.38518,-122.03038
37.38256,-122.03155
37.38696,-122.0298
37.38608807,-122.02421503
37.37841571,-122.01896677
37.38256,-122.03155
37.38081,-122.03068
37.38696846,-122.02462691
37.38649914,-122.02487209
37.38512,-122.02743
37.37733573,-122.01735356
37.38469287,-122.0244862
37.38696,-122.0298
37.3792,-122.02851
37.38652,-122.0218
37.37916784,-122.01780929
37.38361095,-122.0248957
37.38504723,-122.03084802
37.38624,-122.02072
37.38529,-122.01923
37.38440619,-122.02291291
37.38518408,-122.02207961
37.37929,-122.02729
37.38038,-122.02864
37.38778,-122.02741
37.38696,-122.0298
37.37718784,-122.01829143
37.38256,-122.03155
37.38696,-122.0298
37.38253,-122.02925
37.38696,-122.0298
37.38256,-122.03155
37.37789927,-122.01843213
37.38696,-122.0298
37.38390286,-122.02253436
37.38095,-122.02773
37.38515524,-122.0235257
37.38169,-122.03238
37.38544,-122.01977
37.37929,-122.02729
37.37584,-122.01448
37.38457,-122.02005
37.37408,-122.01449
37.38735786,-122.02753001
37.38276892,-122.02113408
37.38585568,-122.02092139
37.38297129,-122.01838021
37.38566284,-122.02032138
37.38696,-122.0298
37.38252986,-122.02137577
37.38696,-122.0298
37.38567,-122.0209
37.38448,-122.03091
37.38342856,-122.02394786
37.37939105,-122.03015674
37.3804957,-122.02597711
37.38574498,-122.02432184
37.38151368,-122.0238446
37.38088001,-122.02641574
37.38661641,-122.0281964
37.38613477,-122.02877763
37.38607189,-122.02502098
37.38591005,-122.02510513
37.38307847,-122.01825323
37.38253,-122.02925
37.38696,-122.0298
37.38419,-122.02004
37.38619142,-122.02833283
37.38253,-122.02925
37.38506,-122.01764
37.38253,-122.02925
37.38522929,-122.02044138
37.37969,-122.0282
37.38652,-122.0218
37.38561999,-122.02265425
37.38089,-122.03021
37.38624,-122.02072
37.38253,-122.02925
37.38242117,-122.03227919
37.3848557,-122.02749478
37.3844,-122.01922
37.38353142,-122.02531925
37.37946569,-122.02901562
37.38447379,-122.02183473
37.38127431,-122.02232799
37.37700071,-122.01887215
37.38537,-122.02033
37.38137,-122.03255
37.38696,-122.0298
37.38065,-122.02797
37.38503,-122.03142
37.37935926,-122.01864357
37.38371787,-122.01808663
37.38445,-122.01944
37.37931096,-122.03176955
37.38253,-122.02925
37.38474,-122.01823
37.37990428,-122.02807527
37.38696,-122.0298
37.38056,-122.02923
37.38253,-122.02925
37.38473,-122.01774
37.3823422,-122.03231222
37.38253,-122.02925
37.37929,-122.02729
37.37658498,-122.01866072
37.38049173,-122.02717457
37.37969,-122.0282
37.38696,-122.0298
37.38696,-122.0298
37.37779284,-122.01789715
37.38696,-122.0298
37.3801,-122.03226
37.38529,-122.01923
37.38058,-122.02968
37.38544,-122.01977
37.38532,-122.01885
37.38518,-122.03038
37.38233,-122.01854
37.38524,-122.02388
37.38186784,-122.02495924
37.38518617,-122.02690791
37.38493589,-122.03146568
37.37507,-122.01542
37.38668524,-122.02859145
37.38508,-122.03141
37.38208,-122.03092
37.38449,-122.01966
37.38506,-122.01764
37.38256,-122.03155
37.38253,-122.02925
37.38035,-122.02834
37.3846,-122.02058
37.38087,-122.02367
37.38256,-122.03155
37.38518,-122.03038
37.38253,-122.02925
37.38326071,-122.02397502
37.38451889,-122.03501436
37.38696,-122.0298
37.38156,-122.02916
37.38189,-122.0342
37.3859113,-122.02119389
37.38281855,-122.02000857
37.37902427,-122.0171243
37.37926822,-122.02960538
37.38518,-122.03038
37.38654524,-122.0286343
37.38253,-122.02925
37.38071,-122.03089
37.38445,-122.01944
37.38696,-122.0298
37.38253,-122.02925
37.3824105,-122.02784515
37.38696,-122.0298
37.38253,-122.02925
37.38477,-122.03134
37.38433,-122.02067
37.38253,-122.02925
37.38555532,-122.02157671
37.37867,-122.02859
37.38321,-122.03122
37.38321,-122.03122
37.38696,-122.0298
37.38395,-122.0189
37.38521,-122.02511
37.38088,-122.03156
37.37947378,-122.0312847
37.38544,-122.01977
37.38594143,-122.0271224
37.38518,-122.03038
37.38518,-122.03038
37.38419,-122.02004
37.38431,-122.02502
37.37584,-122.01448
37.38171928,-122.02502066
37.38645,-122.0282
37.38253,-122.02925
37.37763,-122.01698
37.38529,-122.01923
37.3802,-122.03268
37.38678073,-122.02409204
37.37986855,-122.02728204
37.38321,-122.03122
37.37717664,-122.01812428
37.38253,-122.02925
37.38081,-122.03068
37.38696,-122.0298
37.38518791,-122.03038244
37.38278193,-122.0270787
37.38153,-122.02902
37.38321,-122.03122
37.38019,-122.0286
37.37873426,-122.0291404
37.38509,-122.02454
37.38381344,-122.01859753
37.38447902,-122.02898952
37.38486677,-122.02178421
37.38138192,-122.0308591
37.38266475,-122.02012662
37.38179,-122.03508
37.38550476,-122.02037518
37.37882501,-122.01775142
37.37408,-122.01449
37.37737,-122.01706
37.38232144,-122.03195836
37.38229,-122.03491
37.3801,-122.03226
37.38464,-122.026401
37.38518,-122.03038
37.38409,-122.01956
37.38396712,-122.02089279
37.38481523,-122.03576805
37.38696,-122.0298
37.38696,-122.0298
37.38482071,-122.02582641
37.38474,-122.01823
37.38696,-122.0298
37.38765868,-122.02611565
37.37818368,-122.01630116
37.38696,-122.0298
37.38696,-122.0298
37.38335143,-122.02345136
37.38229387,-122.02016997
37.38485711,-122.02296232
37.38132,-122.0306
37.38544,-122.01977
37.38253,-122.02925
37.38571145,-122.02255714
37.38253,-122.02925
37.38687475,-122.02352501
37.38127,-122.03035
37.38409,-122.01956
37.38751498,-122.02748572
37.38451595,-122.03161521
37.38652,-122.0218
37.38457,-122.02005
37.38657571,-122.02575815
37.38696,-122.0298
37.38055,-122.02812
37.38256071,-122.01874654
37.38007695,-122.02941022
37.38425,-122.02031
37.3871303,-122.02457835
37.38519,-122.01809
37.38056,-122.02923
37.38396713,-122.02820926
37.38096,-122.0319
37.3835287,-122.02620357
37.38095,-122.03135
37.38696,-122.0298
37.38256,-122.03155
37.38518,-122.03038
37.38256,-122.03155
37.38499558,-122.02171507
37.38696,-122.0298
37.38696,-122.0298
37.38443714,-122.02763739
37.38304619,-122.01995902
37.38336855,-122.02442391
37.38518,-122.03038
37.38529,-122.01923
37.38186096,-122.02777525
37.38321,-122.03122
37.38550713,-122.02855902
37.38159,-122.03186
37.38253,-122.02925
37.38671,-122.02223
37.38614634,-122.02419238
37.38696,-122.0298
37.38485,-122.03065
37.38253,-122.02925
37.38487725,-122.01858368
37.3803028,-122.02681289
37.37897,-122.01698
37.38409,-122.01956
37.38321,-122.03122
37.38544,-122.01977
37.38382906,-122.02029145
37.37929,-122.02729
37.38095482,-122.02065126
37.38541,-122.01882
37.3801,-122.03226
37.38696,-122.0298
37.38593212,-122.02129026
37.38346858,-122.01934091
37.38253,-122.02925
37.38288621,-122.02300094
37.38689427,-122.02807499
37.38600714,-122.02882906
37.38253,-122.02925
37.38696,-122.0298
37.38518,-122.03038
37.38470429,-122.02753954
37.38385,-122.01833
37.38529,-122.01923
37.37836747,-122.01719464
37.3783,-122.01845
37.37710495,-122.01411396
37.37891716,-122.01825499
37.38529,-122.02549
37.38104,-122.02411
37.3846,-122.02058
37.3831938,-122.02447093
37.38491,-122.01875
37.38696,-122.0298
37.38079715,-122.0271471
37.38287143,-122.02174719
37.38696,-122.0298
37.38153524,-122.02279022
37.38497238,-122.02217984
37.38696,-122.0298
37.38435,-122.019
37.38321,-122.03122
37.38906686,-122.02967379
37.38629643,-122.02181932
37.38321,-122.03122
37.38233815,-122.02032522
37.38264669,-122.01946244
37.38603952,-122.02489798
37.3802,-122.03268
37.38566237,-122.02157323
37.38038668,-122.03209952
37.38215143,-122.02432575
37.37831785,-122.01626187
37.37929,-122.02729
37.38498,-122.03144
37.38696,-122.0298
37.38256,-122.03155
37.38696,-122.0298
37.37929,-122.02729
37.38736821,-122.02619518
37.38132,-122.0306
37.38446,-122.03082
37.38467,-122.03138
37.38253,-122.02925
37.38253,-122.02925
37.37898071,-122.01841428
37.3844,-122.01922
37.37948,-122.03203
37.38079142,-122.02598137
37.38405142,-122.02259716
37.38132,-122.0306
37.3825099,-122.01992384
37.38696,-122.0298
37.38194759,-122.02392327
37.38256,-122.03155
37.38769572,-122.02782069
37.38253,-122.02925
37.38711038,-122.02345354
37.38362785,-122.02333971
37.38405,-122.01934
37.38544,-122.01977
37.3792276,-122.0179292
37.38299857,-122.01879142
37.38671,-122.02223
37.38268,-122.02189
37.38163,-122.03203
37.38425,-122.02031
37.38439,-122.03582
37.38108614,-122.02381013
37.38253,-122.02925
37.38508859,-122.02217363
37.38253,-122.02925
37.38853,-122.0292
37.38321,-122.03122
37.38474833,-122.02120227
37.38518,-122.03038
37.37649569,-122.0181543
37.38696,-122.0298
37.37653783,-122.01833786
37.38019,-122.0286
37.3871707,-122.02801212
37.38709047,-122.02625566
37.37597,-122.01529
37.38253,-122.02925
37.38589429,-122.02186961
37.38419,-122.02004
37.38253,-122.02925
37.38544,-122.01977
37.3800595,-122.02991378
37.38477,-122.02052
37.37963,-122.02751
37.38699759,-122.02403378
37.38056,-122.02923
37.38246,-122.01849
37.38536,-122.02265
37.3818438,-122.0254455
37.37981356,-122.02876429
37.38019,-122.0286
37.38377,-122.0184
37.38333,-122.0352335
37.38739762,-122.02706153
37.38321,-122.03122
37.38072,-122.02964
37.38544,-122.01977
37.38065476,-122.02596426
37.38504219,-122.02216768
37.38696,-122.0298
37.3774043,-122.01767
37.38253,-122.02925
37.3821214,-122.01875135
37.3846,-122.02058
37.38696,-122.0298
37.37724,-122.01534
37.38253,-122.02925
37.38253,-122.02925
37.38091521,-122.02308696
37.3775,-122.018
37.38139,-122.03175
37.38418167,-122.02598453
37.38092,-122.02911
37.38325,-122.02288
37.38321,-122.03122
37.37962892,-122.03005639
37.38696,-122.0298
37.38272557,-122.02242068
37.38624,-122.02072
37.37838498,-122.01736535
37.3838,-122.01858
37.38379953,-122.02089615
37.38696,-122.0298
37.38625428,-122.0278793
37.38650286,-122.02697952
37.38056,-122.02923
37.38723572,-122.02840954
37.3821258,-122.03227424
37.38449,-122.01966
37.38457,-122.03141
37.38253,-122.02925
37.38444212,-122.02880643
37.38431,-122.01878
37.38696,-122.0298
37.38518,-122.03038
37.38191334,-122.02321887
37.3797,-122.03285
37.38253,-122.02925
37.38321,-122.03122
37.38671,-122.02223
37.3891486,-122.03016423
37.37877459,-122.02924605
37.38733664,-122.02481943
37.38462,-122.03139
37.38251655,-122.03226447
37.3855938,-122.026786
37.3841387,-122.02890666
37.38119855,-122.02255775
37.37886589,-122.02142647
37.38256,-122.03155
37.38696,-122.0298
37.38169,-122.03238
37.3844786,-122.03145051
37.38696,-122.0298
37.37929,-122.02729
37.38419,-122.02004
37.38256,-122.03155
37.38169286,-122.02211054
37.38696,-122.0298
37.38496,-122.01894
37.38325716,-122.02160768
37.384,-122.01912
37.38363,-122.0258
37.3827436,-122.02058363
37.38449,-122.01966
37.38321,-122.03122
37.38019,-122.0286
37.38163,-122.03203
37.38368666,-122.02098327
37.38246,-122.01849
37.38052,-122.02799
37.38443,-122.03126
37.38696,-122.0298
37.38169,-122.03238
37.3830024,-122.02346999
37.37640213,-122.01786355
37.38631141,-122.0251019
37.38163,-122.03203
37.38518,-122.03038
37.38672895,-122.02501612
37.38079807,-122.02316402
37.38253,-122.02925
37.38256,-122.03155
37.38696,-122.0298
37.38696,-122.0298
